Metapop	Stand	Plot	Tree	Year	NewCones	Mast	ConesRemain	ConePred	PredProp	PropDeadLP	Middenha1yr	BATotal	BALiveLp	CVStand		
PH	Heath_Creek	20	2950	2009	13	0	0	13	1	0.13	3.13	5.666666667	5.33			
PH	Heath_Creek	20	2960	2009	3	0	0	3	1	0.13	3.13	5.666666667	5.33			
PH	Heath_Creek	20	2970	2009	0	0	0	0	NA	0.13	3.13	5.666666667	5.33			
PH	Heath_Creek	20	2980	2009	0	0	0	0	NA	0.13	3.13	5.666666667	5.33			
PH	Heath_Creek	20	2990	2009	17	0	0	17	1	0.13	3.13	5.666666667	5.33			
PH	Heath_Creek	20	3000	2009	1	0	0	1	1	0.13	3.13	5.666666667	5.33			
PH	Ross	45	401	2009	17	0	17	0	0	0.28	0.54	8.666666667	3.33			
PH	Ross	45	402	2009	8	0	4	4	0.5	0.28	0.54	8.666666667	3.33			
PH	Ross	45	403	2009	40	0	40	0	0	0.28	0.54	8.666666667	3.33			
PH	Ross	45	404	2009	5	0	0	5	1	0.28	0.54	8.666666667	3.33			
PH	Ross	45	405	2009	7	0	0	7	1	0.28	0.54	8.666666667	3.33			
PH	Ross	45	406	2009	8	0	0	8	1	0.28	0.54	8.666666667	3.33			
PH	Ross	45	407	2009	7	0	7	0	0	0.28	0.54	8.666666667	3.33			
PH	Ross	45	408	2009	2	0	0	2	1	0.28	0.54	8.666666667	3.33			
PH	Ross	45	409	2009	24	0	16	8	0.33	0.28	0.54	8.666666667	3.33			
PH	Ross	45	410	2009	4	0	3	1	0.25	0.28	0.54	8.666666667	3.33			
PH	Ross	46	411	2009	5	0	1	4	0.8	0.28	0.54	6.333333333	3.67			
PH	Ross	46	412	2009	0	0	0	0	NA	0.28	0.54	6.333333333	3.67			
PH	Ross	46	413	2009	40	0	2	38	0.95	0.28	0.54	6.333333333	3.67			
PH	Ross	46	414	2009	8	0	5	3	0.38	0.28	0.54	6.333333333	3.67			
PH	Ross	46	415	2009	0	0	0	0	NA	0.28	0.54	6.333333333	3.67			
PH	Ross	46	416	2009	0	0	0	0	NA	0.28	0.54	6.333333333	3.67			
PH	Ross	46	417	2009	8	0	3	5	0.63	0.28	0.54	6.333333333	3.67			
PH	Ross	46	418	2009	0	0	0	0	NA	0.28	0.54	6.333333333	3.67			
PH	Ross	46	419	2009	7	0	2	5	0.71	0.28	0.54	6.333333333	3.67			
PH	Ross	46	420	2009	1	0	0	1	1	0.28	0.54	6.333333333	3.67			
PH	Ross	47	421	2009	1	0	0	1	1	0.28	0.54	4.666666667	2.67			
PH	Ross	47	422	2009	0	0	0	0	NA	0.28	0.54	4.666666667	2.67			
PH	Ross	47	423	2009	37	0	19	18	0.49	0.28	0.54	4.666666667	2.67			
PH	Ross	47	424	2009	32	0	22	10	0.31	0.28	0.54	4.666666667	2.67			
PH	Ross	47	425	2009	0	0	0	0	NA	0.28	0.54	4.666666667	2.67			
PH	Ross	47	426	2009	2	0	2	0	0	0.28	0.54	4.666666667	2.67			
PH	Ross	47	427	2009	5	0	1	4	0.8	0.28	0.54	4.666666667	2.67			
PH	Ross	47	428	2009	9	0	9	0	0	0.28	0.54	4.666666667	2.67			
PH	Ross	47	429	2009	2	0	2	0	0	0.28	0.54	4.666666667	2.67			
PH	Ross	47	430	2009	2	0	2	0	0	0.28	0.54	4.666666667	2.67			
PH	Ross	48	431	2009	11	0	6	5	0.45	0.28	0.54	2	1.67			
PH	Ross	48	432	2009	18	0	9	9	0.5	0.28	0.54	2	1.67			
PH	Ross	48	433	2009	6	0	3	3	0.5	0.28	0.54	2	1.67			
PH	Ross	48	434	2009	4	0	4	0	0	0.28	0.54	2	1.67			
PH	Ross	48	435	2009	83	0	55	28	0.34	0.28	0.54	2	1.67			
PH	Ross	48	436	2009	4	0	3	1	0.25	0.28	0.54	2	1.67			
PH	Ross	48	437	2009	0	0	0	0	NA	0.28	0.54	2	1.67			
PH	Ross	48	438	2009	9	0	0	9	1	0.28	0.54	2	1.67			
PH	Ross	48	439	2009	12	0	7	5	0.42	0.28	0.54	2	1.67			
PH	Ross	48	440	2009	2	0	0	2	1	0.28	0.54	2	1.67			
PH	Welsch	49	441	2009	1	0	0	1	1	0.37	0.65	2	1.33			
PH	Welsch	49	442	2009	35	0	29	6	0.17	0.37	0.65	2	1.33			
PH	Welsch	49	443	2009	106	0	0	106	1	0.37	0.65	2	1.33			
PH	Welsch	49	444	2009	7	0	0	7	1	0.37	0.65	2	1.33			
PH	Welsch	49	445	2009	28	0	8	20	0.71	0.37	0.65	2	1.33			
PH	Welsch	49	446	2009	34	0	10	24	0.71	0.37	0.65	2	1.33			
PH	Welsch	49	447	2009	52	0	17	35	0.67	0.37	0.65	2	1.33			
PH	Welsch	49	448	2009	163	0	7	156	0.96	0.37	0.65	2	1.33			
PH	Welsch	49	449	2009	24	0	1	23	0.96	0.37	0.65	2	1.33			
PH	Welsch	49	450	2009	63	0	35	28	0.44	0.37	0.65	2	1.33			
PH	Welsch	50	451	2009	5	0	0	5	1	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	452	2009	51	0	1	50	0.98	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	453	2009	66	0	40	26	0.39	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	454	2009	29	0	4	25	0.86	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	455	2009	11	0	0	11	1	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	456	2009	19	0	1	18	0.95	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	457	2009	0	0	0	0	NA	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	458	2009	0	0	0	0	NA	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	459	2009	41	0	11	30	0.73	0.37	0.65	0.3333333333	0.33			
PH	Welsch	50	460	2009	1	0	0	1	1	0.37	0.65	0.3333333333	0.33			
PH	Welsch	51	461	2009	3	0	0	3	1	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	462	2009	2	0	0	2	1	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	463	2009	2	0	1	1	0.5	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	464	2009	3	0	0	3	1	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	465	2009	25	0	0	25	1	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	466	2009	14	0	0	14	1	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	467	2009	0	0	0	0	NA	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	468	2009	0	0	0	0	NA	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	469	2009	1	0	1	0	0	0.37	0.65	8.666666667	3.00			
PH	Welsch	51	470	2009	0	0	0	0	NA	0.37	0.65	8.666666667	3.00			
PH	Welsch	52	471	2009	0	0	0	0	NA	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	472	2009	0	0	0	0	NA	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	473	2009	0	0	0	0	NA	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	474	2009	0	0	0	0	NA	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	475	2009	0	0	0	0	NA	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	476	2009	0	0	0	0	NA	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	477	2009	0	0	0	0	NA	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	478	2009	0	0	0	0	NA	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	479	2009	1	0	0	1	1	0.37	0.65	4.666666667	0.3333333333			
PH	Welsch	52	480	2009	2	0	0	2	1	0.37	0.65	4.666666667	0.3333333333			
PH	Simps	53	201	2009	97	0	71	26	0.27	0.22	0	4.666666667	4.666666667			
PH	Simps	53	202	2009	22	0	6	16	0.73	0.22	0	4.666666667	4.666666667			
PH	Simps	53	203	2009	72	0	64	8	0.11	0.22	0	4.666666667	4.666666667			
PH	Simps	53	204	2009	25	0	11	14	0.56	0.22	0	4.666666667	4.666666667			
PH	Simps	53	205	2009	125	0	106	19	0.15	0.22	0	4.666666667	4.666666667			
PH	Simps	53	206	2009	86	0	50	36	0.42	0.22	0	4.666666667	4.666666667			
PH	Simps	53	207	2009	251	0	187	64	0.25	0.22	0	4.666666667	4.666666667			
PH	Simps	53	208	2009	9	0	7	2	0.22	0.22	0	4.666666667	4.666666667			
PH	Simps	53	209	2009	86	0	35	51	0.59	0.22	0	4.666666667	4.666666667			
PH	Simps	53	210	2009	43	0	23	20	0.47	0.22	0	4.666666667	4.666666667			
PH	Simps	54	211	2009	0	0	0	0	NA	0.22	0	10	7.666666667			
PH	Simps	54	212	2009	10	0	3	7	0.7	0.22	0	10	7.666666667			
PH	Simps	54	213	2009	138	0	102	36	0.26	0.22	0	10	7.666666667			
PH	Simps	54	214	2009	140	0	36	104	0.74	0.22	0	10	7.666666667			
PH	Simps	54	215	2009	26	0	5	21	0.81	0.22	0	10	7.666666667			
PH	Simps	54	216	2009	14	0	2	12	0.86	0.22	0	10	7.666666667			
PH	Simps	54	217	2009	0	0	0	0	NA	0.22	0	10	7.666666667			
PH	Simps	54	218	2009	9	0	3	6	0.67	0.22	0	10	7.666666667			
PH	Simps	54	219	2009	3	0	3	0	0	0.22	0	10	7.666666667			
PH	Simps	54	220	2009	22	0	0	22	1	0.22	0	10	7.666666667			
PH	Simps	55	221	2009	86	0	6	80	0.93	0.22	0	10.33333333	7			
PH	Simps	55	222	2009	64	0	0	64	1	0.22	0	10.33333333	7			
PH	Simps	55	223	2009	24	0	1	23	0.96	0.22	0	10.33333333	7			
PH	Simps	55	224	2009	160	0	64	96	0.6	0.22	0	10.33333333	7			
PH	Simps	55	225	2009	317	0	196	121	0.38	0.22	0	10.33333333	7			
PH	Simps	55	226	2009	17	0	16	1	0.06	0.22	0	10.33333333	7			
PH	Simps	55	227	2009	321	0	7	314	0.98	0.22	0	10.33333333	7			
PH	Simps	55	228	2009	10	0	0	10	1	0.22	0	10.33333333	7			
PH	Simps	55	229	2009	98	0	2	96	0.98	0.22	0	10.33333333	7			
PH	Simps	55	230	2009	14	0	0	14	1	0.22	0	10.33333333	7			
PH	Simps	56	231	2009	15	0	2	13	0.87	0.22	0	4.666666667	3			
PH	Simps	56	232	2009	44	0	4	40	0.91	0.22	0	4.666666667	3			
PH	Simps	56	233	2009	148	0	6	142	0.96	0.22	0	4.666666667	3			
PH	Simps	56	234	2009	115	0	61	54	0.47	0.22	0	4.666666667	3			
PH	Simps	56	235	2009	81	0	0	81	1	0.22	0	4.666666667	3			
PH	Simps	56	236	2009	37	0	0	37	1	0.22	0	4.666666667	3			
PH	Simps	56	237	2009	241	0	0	241	1	0.22	0	4.666666667	3			
PH	Simps	56	238	2009	68	0	5	63	0.93	0.22	0	4.666666667	3			
PH	Simps	56	239	2009	57	0	9	48	0.84	0.22	0	4.666666667	3			
PH	Simps	56	240	2009	66	0	0	66	1	0.22	0	4.666666667	3			
KP	Gravel_pit	21	481	2009	6	0	1	5	0.83	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	482	2009	3	0	3	0	0	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	483	2009	0	0	0	0	NA	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	484	2009	0	0	0	0	NA	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	485	2009	0	0	0	0	NA	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	486	2009	9	0	4	5	0.56	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	487	2009	9	0	2	7	0.78	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	488	2009	0	0	0	0	NA	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	489	2009	1	0	0	1	1	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	21	490	2009	4	0	1	3	0.75	0.13	0.48	7.333333333	6.333333333			
KP	Gravel_pit	22	491	2009	0	0	0	0	NA	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	492	2009	0	0	0	0	NA	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	493	2009	0	0	0	0	NA	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	494	2009	0	0	0	0	NA	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	495	2009	0	0	0	0	NA	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	496	2009	4	0	1	3	0.75	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	497	2009	1	0	0	1	1	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	498	2009	0	0	0	0	NA	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	499	2009	0	0	0	0	NA	0.13	0.48	7	5.333333333			
KP	Gravel_pit	22	500	2009	3	0	0	3	1	0.13	0.48	7	5.333333333			
KP	Gravel_pit	23	921	2009	1	0	0	1	1	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	922	2009	13	0	0	13	1	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	923	2009	3	0	0	3	1	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	924	2009	1	0	0	1	1	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	925	2009	25	0	0	25	1	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	926	2009	1	0	0	1	1	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	927	2009	3	0	0	3	1	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	928	2009	7	0	2	5	0.71	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	929	2009	0	0	0	0	NA	0.13	0.48	3.666666667	3			
KP	Gravel_pit	23	930	2009	4	0	1	3	0.75	0.13	0.48	3.666666667	3			
KP	Gravel_pit	24	931	2009	0	0	0	0	NA	0.13	0.48	3	2.00			
KP	Gravel_pit	24	932	2009	34	0	1	33	0.97	0.13	0.48	3	2.00			
KP	Gravel_pit	24	933	2009	55	0	0	55	1	0.13	0.48	3	2.00			
KP	Gravel_pit	24	934	2009	0	0	0	0	NA	0.13	0.48	3	2.00			
KP	Gravel_pit	24	935	2009	0	0	0	0	NA	0.13	0.48	3	2.00			
KP	Gravel_pit	24	936	2009	32	0	0	32	1	0.13	0.48	3	2.00			
KP	Gravel_pit	24	937	2009	6	0	4	2	0.33	0.13	0.48	3	2.00			
KP	Gravel_pit	24	938	2009	12	0	1	11	0.92	0.13	0.48	3	2.00			
KP	Gravel_pit	24	939	2009	14	0	1	13	0.93	0.13	0.48	3	2.00			
KP	Gravel_pit	24	940	2009	0	0	0	0	NA	0.13	0.48	3	2.00			
KP	River	25	651	2009	11	0	0	11	1	0	2.53	3.666666667	2.666666667			
KP	River	25	652	2009	0	0	0	0	NA	0	2.53	3.666666667	2.666666667			
KP	River	25	653	2009	0	0	0	0	NA	0	2.53	3.666666667	2.666666667			
KP	River	25	654	2009	7	0	0	7	1	0	2.53	3.666666667	2.666666667			
KP	River	25	655	2009	0	0	0	0	NA	0	2.53	3.666666667	2.666666667			
KP	River	25	656	2009	0	0	0	0	NA	0	2.53	3.666666667	2.666666667			
KP	River	25	657	2009	9	0	0	9	1	0	2.53	3.666666667	2.666666667			
KP	River	25	658	2009	2	0	0	2	1	0	2.53	3.666666667	2.666666667			
KP	River	25	659	2009	2	0	0	2	1	0	2.53	3.666666667	2.666666667			
KP	River	25	660	2009	1	0	0	1	1	0	2.53	3.666666667	2.666666667			
KP	River	26	641	2009	0	0	0	0	NA	0	2.53	7	4			
KP	River	26	642	2009	8	0	7	1	0.13	0	2.53	7	4			
KP	River	26	643	2009	0	0	0	0	NA	0	2.53	7	4			
KP	River	26	644	2009	0	0	0	0	NA	0	2.53	7	4			
KP	River	26	645	2009	0	0	0	0	NA	0	2.53	7	4			
KP	River	26	646	2009	1	0	0	1	1	0	2.53	7	4			
KP	River	26	647	2009	0	0	0	0	NA	0	2.53	7	4			
KP	River	26	648	2009	7	0	0	7	1	0	2.53	7	4			
KP	River	26	649	2009	0	0	0	0	NA	0	2.53	7	4			
KP	River	26	650	2009	0	0	0	0	NA	0	2.53	7	4			
KP	River	27	631	2009	0	0	0	0	NA	0	2.53	2.333333333	1			
KP	River	27	632	2009	0	0	0	0	NA	0	2.53	2.333333333	1			
KP	River	27	633	2009	0	0	0	0	NA	0	2.53	2.333333333	1			
KP	River	27	634	2009	0	0	0	0	NA	0	2.53	2.333333333	1			
KP	River	27	635	2009	0	0	0	0	NA	0	2.53	2.333333333	1			
KP	River	27	636	2009	8	0	4	4	0.5	0	2.53	2.333333333	1			
KP	River	27	637	2009	3	0	0	3	1	0	2.53	2.333333333	1			
KP	River	27	638	2009	4	0	0	4	1	0	2.53	2.333333333	1			
KP	River	27	639	2009	7	0	1	6	0.86	0	2.53	2.333333333	1			
KP	River	27	640	2009	0	0	0	0	NA	0	2.53	2.333333333	1			
KP	River	28	621	2009	0	0	0	0	NA	0	2.53	4	1.666666667			
KP	River	28	622	2009	9	0	0	9	1	0	2.53	4	1.666666667			
KP	River	28	623	2009	15	0	0	15	1	0	2.53	4	1.666666667			
KP	River	28	624	2009	0	0	0	0	NA	0	2.53	4	1.666666667			
KP	River	28	625	2009	35	0	0	35	1	0	2.53	4	1.666666667			
KP	River	28	626	2009	0	0	0	0	NA	0	2.53	4	1.666666667			
KP	River	28	627	2009	0	0	0	0	NA	0	2.53	4	1.666666667			
KP	River	28	628	2009	0	0	0	0	NA	0	2.53	4	1.666666667			
KP	River	28	629	2009	10	0	0	10	1	0	2.53	4	1.666666667			
KP	River	28	630	2009	0	0	0	0	NA	0	2.53	4	1.666666667			
KP	Siffleur_falls	29	971	2009	2	0	0	2	1	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	972	2009	1	0	0	1	1	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	973	2009	0	0	0	0	NA	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	974	2009	1	0	0	1	1	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	975	2009	0	0	0	0	NA	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	976	2009	0	0	0	0	NA	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	977	2009	1	0	0	1	1	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	978	2009	0	0	0	0	NA	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	979	2009	1	0	0	1	1	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	29	980	2009	0	0	0	0	NA	0.03	0.76	2.666666667	2			
KP	Siffleur_falls	30	961	2009	1	0	0	1	1	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	962	2009	0	0	0	0	NA	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	963	2009	2	0	0	2	1	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	964	2009	0	0	0	0	NA	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	965	2009	2	0	0	2	1	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	966	2009	0	0	0	0	NA	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	967	2009	0	0	0	0	NA	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	968	2009	0	0	0	0	NA	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	969	2009	5	0	1	4	0.8	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	30	970	2009	0	0	0	0	NA	0.03	0.76	3.333333333	1			
KP	Siffleur_falls	31	951	2009	0	0	0	0	NA	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	952	2009	0	0	0	0	NA	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	953	2009	1	0	0	1	1	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	954	2009	0	0	0	0	NA	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	955	2009	0	0	0	0	NA	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	956	2009	0	0	0	0	NA	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	957	2009	1	0	0	1	1	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	958	2009	0	0	0	0	NA	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	959	2009	0	0	0	0	NA	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	31	960	2009	2	0	0	2	1	0.03	0.76	3.666666667	2.666666667			
KP	Siffleur_falls	32	941	2009	0	0	0	0	NA	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	942	2009	1	0	0	1	1	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	943	2009	0	0	0	0	NA	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	944	2009	0	0	0	0	NA	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	945	2009	0	0	0	0	NA	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	946	2009	0	0	0	0	NA	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	947	2009	0	0	0	0	NA	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	948	2009	0	0	0	0	NA	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	949	2009	0	0	0	0	NA	0.03	0.76	3.333333333	2			
KP	Siffleur_falls	32	950	2009	1	0	0	1	1	0.03	0.76	3.333333333	2			
KP	Siffleur_Hoodoos	57	91	2009	0	0	0	0	NA	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	92	2009	3	0	0	3	1	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	93	2009	0	0	0	0	NA	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	94	2009	0	0	0	0	NA	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	95	2009	1	0	0	1	1	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	96	2009	7	0	0	7	1	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	97	2009	2	0	0	2	1	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	98	2009	3	0	0	3	1	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	99	2009	0	0	0	0	NA	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	57	100	2009	1	0	0	1	1	0.06	3.89	4.333333333	1			
KP	Siffleur_Hoodoos	58	181	2009	0	0	0	0	NA	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	182	2009	0	0	0	0	NA	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	183	2009	0	0	0	0	NA	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	184	2009	1	0	0	1	1	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	185	2009	3	0	1	2	0.67	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	186	2009	3	0	0	3	1	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	187	2009	0	0	0	0	NA	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	188	2009	3	0	1	2	0.67	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	189	2009	0	0	0	0	NA	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	58	190	2009	2	0	1	1	0.5	0.06	3.89	3	0.67			
KP	Siffleur_Hoodoos	59	191	2009	34	0	1	33	0.97	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	192	2009	1	0	0	1	1	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	193	2009	5	0	2	3	0.6	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	194	2009	74	0	2	72	0.97	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	195	2009	15	0	1	14	0.93	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	196	2009	1	0	0	1	1	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	197	2009	1	0	0	1	1	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	198	2009	1	0	0	1	1	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	199	2009	0	0	0	0	NA	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	59	200	2009	3	0	0	3	1	0.06	3.89	3.666666667	1.333333333			
KP	Siffleur_Hoodoos	60	291	2009	1	0	0	1	1	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	292	2009	0	0	0	0	NA	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	293	2009	0	0	0	0	NA	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	294	2009	0	0	0	0	NA	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	295	2009	2	0	0	2	1	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	296	2009	0	0	0	0	NA	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	297	2009	0	0	0	0	NA	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	298	2009	4	0	0	4	1	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	299	2009	0	0	0	0	NA	0.06	3.89	3	2.333333333			
KP	Siffleur_Hoodoos	60	300	2009	9	0	0	9	1	0.06	3.89	3	2.333333333			
KP	Siffleur_Valley	61	2110	2009	0	0	0	0	NA	0.44	2	4	2.67			
KP	Siffleur_Valley	61	2120	2009	1	0	0	1	1	0.44	2	4	2.67			
